component_id,lot_id,device_family,device_variant,IDDQ_0h,IDDQ_24h,IDDQ_96h,IDDQ_168h,Input_Leakage_Current_0h,Input_Leakage_Current_24h,Input_Leakage_Current_96h,Input_Leakage_Current_168h,Active_Supply_Current_0h,Active_Supply_Current_24h,Active_Supply_Current_96h,Active_Supply_Current_168h,Propagation_Delay_0h,Propagation_Delay_24h,Propagation_Delay_96h,Propagation_Delay_168h,Output_Rise_Time_0h,Output_Rise_Time_24h,Output_Rise_Time_96h,Output_Rise_Time_168h,Output_Fall_Time_0h,Output_Fall_Time_24h,Output_Fall_Time_96h,Output_Fall_Time_168h
CH_low_start_late_drifter_018,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.540786,1.529044,1.573356,1.563135,0.018777,0.018639,0.018531,0.01972,99.231217,98.93657,99.978525,101.42796,9.848787,9.981212,10.094361,10.297328,8.447762,8.613173,8.551676,8.726127,6.83215,6.801781,6.945791,7.117565
CH_low_start_late_drifter_019,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.609522,1.626977,1.636171,1.642213,0.017714,0.017972,0.018631,0.018394,88.708893,89.02741,89.945871,91.189459,9.376684,9.4974,9.502528,9.643983,7.786268,7.76479,7.892843,7.969951,8.462145,8.514357,8.684461,8.780377
CH_low_start_late_drifter_020,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.766588,1.795951,1.772925,1.820756,0.020144,0.020587,0.021138,0.021356,88.264531,88.173379,89.563726,90.603553,9.258156,9.224538,9.284204,9.476095,7.605911,7.693197,7.702064,7.82336,6.930762,6.876675,7.239475,7.228396
CH_low_start_late_drifter_021,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.396233,1.406921,1.4133,1.418335,0.017435,0.018897,0.018165,0.018466,90.072106,89.880417,90.931375,92.112249,9.354966,9.271602,9.442479,9.376144,7.933741,8.102999,8.06205,8.034864,7.094713,7.288871,7.277701,7.549133
CH_low_start_late_drifter_022,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.320482,1.339047,1.314883,1.352288,0.01547,0.016391,0.016121,0.016031,99.682478,101.222881,102.293125,103.210259,9.222941,9.286776,9.375199,9.448994,8.026496,8.065373,8.234478,8.206441,7.337641,7.521462,7.530854,7.590364
CH_low_start_late_drifter_023,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.588681,1.598865,1.611915,1.607737,0.022313,0.021532,0.023527,0.023192,93.308793,93.818563,94.865739,95.558752,9.944004,10.111813,10.158884,10.221776,8.428603,8.297082,8.470488,8.653944,7.64214,7.625307,7.671118,7.794545
CH_low_start_late_drifter_024,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.653127,1.677376,1.704269,1.715644,0.020244,0.021068,0.020209,0.021076,89.71507,90.775065,91.679644,93.173112,8.165413,8.326868,8.327693,8.344353,8.560007,8.53498,8.444064,8.68001,7.596639,7.774541,7.939716,7.852263
CH_low_start_late_drifter_025,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.422067,1.371701,1.390425,1.408684,0.029589,0.02949,0.029877,0.029659,85.223669,85.839178,85.865524,87.521908,9.50662,9.50576,9.455958,9.600027,8.454982,8.604297,8.617116,8.658692,7.3356,7.427945,7.453292,7.484818
CH_low_start_late_drifter_026,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.513377,1.522688,1.558315,1.570135,0.026882,0.027536,0.028767,0.028091,86.904178,88.733328,88.242076,89.21519,10.582892,10.539473,10.728143,10.847855,7.395751,7.332583,7.491909,7.590994,6.342602,6.512375,6.463659,6.549281
CH_low_start_late_drifter_027,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.503035,1.503902,1.504886,1.529326,0.016107,0.016501,0.016593,0.017031,87.18376,87.950018,88.637995,89.5523,9.690579,9.669546,9.77618,9.812339,7.424987,7.620739,7.809986,7.873205,7.845543,7.920897,7.932002,8.019291
CH_low_start_late_drifter_028,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.64004,1.65823,1.660454,1.673221,0.024249,0.023642,0.024499,0.023919,87.05438,88.165431,88.173724,89.320094,8.958368,8.912788,9.259511,8.941224,7.752242,7.976612,7.932236,8.066035,7.197698,7.203474,7.396281,7.362677
CH_low_start_late_drifter_029,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.672372,1.674905,1.690383,1.681463,0.014936,0.015045,0.015997,0.015678,89.131991,89.216288,91.425868,92.033848,8.722809,8.779373,8.863467,8.949223,8.247842,8.334815,8.342506,8.369336,7.37437,7.429713,7.49089,7.487737
CH_low_start_late_drifter_030,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.293314,1.243956,1.305064,1.324528,0.022085,0.022469,0.022186,0.022574,93.557684,93.286358,94.757688,96.05285,9.126062,9.060411,9.344385,9.211929,8.76548,8.648765,8.741247,8.728736,7.034366,7.020807,7.23578,7.224481
CH_low_start_late_drifter_031,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.476236,1.4859,1.480397,1.494188,0.018325,0.018107,0.018652,0.019084,88.251436,88.746426,88.944518,90.681474,8.712126,8.689351,8.93396,9.006578,7.519587,7.471372,7.754539,7.651379,7.865181,8.092398,8.079191,8.214019
CH_low_start_late_drifter_032,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.357291,1.416437,1.388983,1.421233,0.019552,0.019518,0.020087,0.019409,85.718312,86.172027,86.759311,87.85825,8.328445,8.234494,8.382736,8.574147,8.089615,7.964878,8.275415,8.235435,8.160428,8.258682,8.485738,8.440643
CH_low_start_late_drifter_033,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.507817,1.539477,1.570533,1.587922,0.018504,0.017039,0.017798,0.018468,88.088923,88.921749,89.617563,91.086268,8.271513,8.46775,8.499171,8.476229,9.254362,9.447641,9.314582,9.453254,5.964221,5.931669,6.020668,6.136604
CH_low_start_late_drifter_034,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.582912,1.590595,1.593307,1.618486,0.020614,0.019925,0.020633,0.020852,91.781494,92.224559,93.203994,94.904148,9.571533,9.520201,9.678693,9.720057,9.26963,9.228986,9.324776,9.376775,6.92036,6.811584,7.060242,7.113943
CH_low_start_late_drifter_035,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.404441,1.405413,1.393126,1.426368,0.024253,0.024579,0.02421,0.02546,93.369083,93.902616,95.141268,95.385447,8.653594,8.634152,8.792939,8.745414,7.723838,7.537646,7.823903,7.790165,7.056876,7.116807,7.025066,7.058015
CH_low_start_late_drifter_036,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.546426,1.531399,1.523156,1.580367,0.01098,0.011621,0.011944,0.012128,92.723619,92.055689,93.508549,93.752309,7.240556,7.310969,7.386632,7.309605,8.340596,8.461436,8.600655,8.599366,7.808177,7.949613,7.886238,7.935798
CH_low_start_late_drifter_037,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.988979,1.95805,2.003756,2.047741,0.020162,0.021787,0.022264,0.021089,90.795646,92.383827,92.19042,93.472779,8.763435,8.801687,8.862726,9.083812,7.203903,7.469,7.353539,7.255771,7.8447,8.025543,7.795149,8.024683
CH_low_start_late_drifter_038,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.386868,1.372666,1.349411,1.418048,0.023566,0.024079,0.023958,0.024528,96.677055,95.699311,97.482508,98.172772,8.399894,8.465615,8.417495,8.441475,8.390897,8.452552,8.446971,8.746774,6.736473,6.83249,6.974536,7.050637
CH_low_start_late_drifter_039,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.469698,1.441363,1.464791,1.51371,0.021546,0.021922,0.021675,0.021871,91.750556,92.512038,93.762934,94.022076,8.631895,8.584186,8.657872,8.778744,6.747834,6.801942,6.754977,6.951639,7.512948,7.386458,7.492553,7.695439
CH_low_start_late_drifter_040,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.753354,1.781819,1.769999,1.815829,0.025726,0.02415,0.025262,0.026026,92.076393,92.74262,93.430469,94.531414,8.620682,8.587857,8.717714,9.039373,7.094338,7.057218,7.110215,7.115834,8.334939,8.284497,8.337974,8.675341
CH_low_start_late_drifter_041,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.248333,1.247821,1.256687,1.254446,0.020039,0.020185,0.020407,0.020861,90.655612,90.550671,91.210292,92.424874,9.443297,9.621629,9.621445,9.865296,8.100646,8.207517,8.133017,8.364564,7.131951,6.916446,7.126094,7.30932
CH_low_start_late_drifter_042,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.471288,1.442934,1.489646,1.509078,0.015378,0.016356,0.016279,0.016626,95.382068,97.241952,97.478706,98.848062,8.817056,8.792456,9.049686,8.99569,7.797897,7.949809,7.882563,7.86991,7.621394,7.749149,7.722149,7.886884
CH_low_start_late_drifter_043,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.336698,1.313406,1.389653,1.382228,0.014935,0.014949,0.014695,0.014805,91.360097,91.810234,92.31523,93.098966,9.098204,9.1056,9.456644,9.503413,9.18725,9.10612,9.276615,9.324509,7.668069,7.512762,7.70146,7.804024
CH_low_start_late_drifter_044,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.641631,1.717936,1.721945,1.749864,0.023471,0.022582,0.023697,0.024158,91.542505,93.99904,94.701371,94.805811,8.247834,8.124263,8.149059,8.317046,8.236172,8.381917,8.286789,8.370743,7.970711,8.051239,8.179359,8.141895
CH_low_start_late_drifter_045,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.820859,1.838467,1.886763,1.869304,0.019083,0.019111,0.018641,0.019091,90.465713,89.777649,91.591539,91.366696,8.08058,8.014591,8.134716,8.205943,6.130061,6.302336,6.272159,6.247425,8.097239,8.198721,8.289601,8.17389
CH_low_start_late_drifter_046,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.410674,1.398436,1.419302,1.471809,0.017621,0.017459,0.017531,0.017511,101.827989,101.808891,102.49387,104.030993,9.301351,9.511462,9.664578,9.745312,8.549737,8.48987,8.769779,8.904095,8.127925,8.055516,8.225739,8.280916
CH_low_start_late_drifter_047,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.465154,1.482902,1.511208,1.533062,0.021107,0.021123,0.021549,0.021246,88.028299,87.372162,88.847807,89.508888,8.240606,8.179807,8.288586,8.364172,7.671829,7.740185,7.815908,7.941642,7.743958,7.866545,7.972548,7.948837
CH_low_start_late_drifter_048,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.532073,1.555653,1.627143,1.608341,0.014432,0.014383,0.015692,0.014858,93.165887,94.538314,94.591691,95.577938,9.492762,9.511636,9.505686,9.568871,7.309572,7.458488,7.430661,7.447651,7.732058,7.996214,7.836002,8.024839
CH_low_start_late_drifter_049,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.489587,1.466384,1.43395,1.495483,0.013626,0.013479,0.014628,0.014442,92.36477,92.361241,94.183754,93.823446,9.180596,9.151711,9.534848,9.448875,7.94323,7.918067,8.033492,8.233794,7.986017,8.015879,8.037552,8.141514
CH_low_start_late_drifter_050,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.057879,1.080952,1.11297,1.05934,0.020179,0.019696,0.020503,0.020639,96.460869,97.024168,96.999149,98.081095,9.30948,9.387853,9.432524,9.583427,7.074147,7.172212,7.129344,7.329641,7.719978,7.957238,7.95233,8.035586
CH_low_start_late_drifter_051,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.642677,1.618791,1.63329,1.659207,0.018082,0.018089,0.017755,0.017617,92.119904,92.940642,93.973008,94.751364,9.097122,9.097584,9.265157,9.227896,8.280838,8.157434,8.405613,8.541891,7.843099,7.773992,7.870365,7.918126
CH_low_start_late_drifter_052,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.558701,1.561907,1.548237,1.583199,0.0207,0.020873,0.02157,0.022148,85.606967,86.348912,87.679308,87.867951,8.963951,9.091231,9.105465,9.234781,8.763741,8.669121,8.984236,9.067808,7.679695,7.8276,7.844058,7.950689
CH_low_start_late_drifter_053,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.334288,1.410297,1.420588,1.412122,0.017636,0.0168,0.018191,0.018186,91.793979,91.900756,92.886513,93.619655,9.949559,10.108889,10.266127,10.195195,7.397535,7.418226,7.527745,7.74322,7.289321,7.373562,7.423071,7.534825
CH_low_start_late_drifter_054,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.158831,1.162762,1.176336,1.201734,0.015956,0.01658,0.015838,0.016581,92.914142,93.982637,93.554002,94.960944,8.80353,8.698818,8.854978,8.822748,7.607425,7.710667,7.908293,7.782428,7.199723,7.137133,7.237012,7.368785
CH_low_start_late_drifter_055,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.440194,1.441407,1.457688,1.489307,0.019882,0.0201,0.020215,0.020399,96.391129,96.765061,97.109945,99.101126,9.559806,9.763529,9.885548,9.961728,8.473329,8.329527,8.595749,8.661923,6.88059,7.023715,6.949951,7.164108
CH_low_start_late_drifter_056,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.352957,1.365711,1.350067,1.404776,0.01413,0.013659,0.014372,0.013765,89.568419,89.313244,90.573084,91.990398,8.519874,8.572277,8.757682,8.771763,7.961626,8.042606,8.174631,8.441823,8.647921,8.666011,8.813588,8.792563
CH_low_start_late_drifter_057,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.308473,1.333032,1.354214,1.362995,0.01831,0.018996,0.019477,0.019172,94.451552,93.299659,94.675954,94.757028,8.976317,9.00775,9.284155,9.188508,7.855909,7.871248,7.954514,8.007422,7.980704,7.940182,8.153913,8.165502
CH_low_start_late_drifter_058,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.271305,1.285331,1.303461,1.349082,0.019717,0.020013,0.019752,0.019495,89.177061,89.711412,91.194069,91.608376,8.748643,8.751739,8.831043,8.991886,7.381622,7.373328,7.4705,7.518439,7.212508,7.133295,7.19747,7.513164
CH_low_start_late_drifter_059,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.455691,1.457463,1.467794,1.508822,0.021194,0.021324,0.021556,0.021607,87.332223,88.026419,88.442944,90.097453,9.375382,9.541464,9.609242,9.784753,6.452873,6.556335,6.639378,6.735262,7.671412,7.576102,7.632373,7.871084
CH_low_start_late_drifter_060,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.701509,1.667427,1.708635,1.767631,0.01997,0.020024,0.020224,0.02131,91.60982,90.334898,90.378007,92.696925,7.76581,7.815874,8.012291,7.829382,7.73508,7.468761,7.713979,7.778923,6.96444,7.20142,6.912168,7.24769
CH_low_start_late_drifter_061,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.675284,1.646791,1.704715,1.755793,0.016554,0.016703,0.016977,0.017302,95.7457,96.412144,97.135015,98.528153,9.705627,9.733505,10.026991,9.911567,7.445636,7.481266,7.418537,7.562414,7.416529,7.36085,7.647088,7.608769
CH_low_start_late_drifter_062,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.544694,1.540965,1.584248,1.573786,0.022772,0.023063,0.023652,0.02332,90.705719,91.412171,91.72338,92.340085,8.896624,8.86724,9.130369,9.094292,6.747659,7.043242,7.020113,7.024551,6.764812,6.7279,6.89246,6.99372
CH_low_start_late_drifter_063,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.337982,1.357323,1.359334,1.405945,0.017523,0.018259,0.018352,0.018006,87.974793,88.073134,88.361965,90.906442,8.524378,8.599097,8.62202,8.816499,8.232086,8.206678,8.327364,8.417901,8.071077,8.079661,8.22869,8.255667
CH_low_start_late_drifter_064,CH_low_start_late_drifter,DIGITAL_CMOS,CMOS_A,1.504838,1.50434,1.47198,1.517446,0.018453,0.017925,0.018259,0.018733,86.017097,84.957699,86.255898,87.921149,8.489887,8.563543,8.637361,8.806672,8.274322,8.321981,8.253576,8.456963,6.945398,6.781411,7.029225,7.121138
CH_benign_high_baseline_001,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,4.016753,4.02184,4.063851,4.091817,0.015759,0.016077,0.016387,0.016674,91.624475,91.855931,92.216126,93.39816,8.944916,9.114767,9.009796,9.315593,7.763042,7.835945,7.808002,8.056673,8.742517,8.713301,8.787746,8.846058
CH_benign_high_baseline_002,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,3.982298,4.002556,4.061574,4.075641,0.01467,0.014055,0.014604,0.014379,86.25968,86.901806,87.616415,89.16347,7.671224,7.454232,7.668218,7.726617,7.187594,7.443565,7.209356,7.471222,8.360643,8.269696,8.481752,8.561809
CH_benign_high_baseline_003,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,3.983623,4.025945,4.050854,4.094095,0.022445,0.022575,0.023299,0.023395,93.978894,94.089449,95.27513,96.023977,9.086982,9.110036,9.282517,9.350062,8.845194,8.880554,8.856362,9.141542,8.058917,8.000892,8.397175,8.19955
CH_benign_high_baseline_004,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,3.993528,4.005816,4.065507,4.092007,0.02175,0.022075,0.022638,0.022678,80.555518,80.305115,82.587174,81.89179,8.918075,9.072974,9.0811,9.014317,7.787069,7.932216,8.021377,8.098515,7.965467,7.92288,7.92814,8.151639
CH_benign_high_baseline_005,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,4.01096,4.017547,4.067433,4.08819,0.024612,0.024701,0.024141,0.025159,88.271311,87.657457,89.312491,91.716118,8.725854,8.729713,8.799572,8.94232,7.92672,8.178368,8.140007,8.214697,6.067306,5.961508,6.147334,5.977861
CH_benign_high_baseline_006,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,4.000328,4.021735,4.058228,4.089334,0.023052,0.02251,0.023694,0.024601,89.845612,89.919415,90.687026,92.328239,8.78184,8.693986,8.886854,8.773148,8.397083,8.519864,8.643411,8.797085,7.448368,7.408186,7.505559,7.666656
CH_benign_high_baseline_007,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,4.002982,4.030027,4.067231,4.06402,0.014012,0.014636,0.013417,0.013635,92.948892,93.389155,94.015058,94.508244,9.076507,9.014212,9.273152,9.361136,8.618477,8.501704,8.583334,8.811956,7.51832,7.666392,7.89259,7.790083
CH_benign_high_baseline_008,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,3.983042,4.03573,4.055943,4.083578,0.016797,0.016436,0.016792,0.016836,91.881581,91.94682,92.745543,93.882393,8.527179,8.811552,8.752608,9.085013,8.173214,8.141645,8.358991,8.352012,6.581536,6.486694,6.66523,6.583537
CH_benign_high_baseline_009,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.451481,1.449903,1.486134,1.48967,0.019305,0.019836,0.019195,0.020419,89.521497,89.668559,90.002375,91.551363,9.478718,9.561603,9.872591,9.761928,8.757788,8.82232,8.795893,8.905726,6.308564,6.136864,6.348051,6.242111
CH_benign_high_baseline_010,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.707686,1.710664,1.708816,1.731934,0.015878,0.01621,0.016108,0.015497,82.573643,83.037291,83.376401,84.000776,9.348282,9.487594,9.66295,9.824272,7.91099,7.981535,7.942228,8.054256,7.942139,8.009935,8.145817,8.124002
CH_benign_high_baseline_011,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.595154,1.605794,1.612928,1.617962,0.02048,0.019662,0.020392,0.020213,95.355362,95.568719,96.269928,97.617758,9.340783,9.346536,9.573217,9.675879,8.777611,8.781754,8.799739,8.906778,7.210867,7.166537,7.316785,7.363215
CH_benign_high_baseline_012,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.569694,1.585142,1.603305,1.613642,0.0222,0.022436,0.022507,0.023641,92.73529,91.354861,92.812596,94.279299,9.747659,9.84841,9.852597,9.892145,8.570399,8.476957,8.599501,8.884312,7.514075,7.587591,7.572601,7.741577
CH_benign_high_baseline_013,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.361063,1.353083,1.362883,1.408629,0.018072,0.018877,0.019205,0.018332,92.62409,93.464485,93.970193,96.318308,9.153658,9.21877,9.249477,9.50614,8.853497,8.889877,8.960176,8.967342,6.889452,7.084668,7.013801,7.249145
CH_benign_high_baseline_014,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.579949,1.561046,1.588337,1.610821,0.013132,0.014436,0.013552,0.013134,87.083784,87.21599,87.8324,88.063146,9.72561,9.622456,9.740013,9.680357,8.044669,8.29485,8.310846,8.379786,7.293808,7.428968,7.531726,7.58162
CH_benign_high_baseline_015,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.414329,1.395942,1.444522,1.423954,0.022802,0.024107,0.023731,0.023884,87.046702,87.309384,88.696568,88.722677,7.92827,7.922376,8.153739,8.250348,9.237222,9.331748,9.357826,9.586916,6.212006,6.149291,6.18465,6.239414
CH_benign_high_baseline_016,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.608445,1.576114,1.62764,1.654859,0.021251,0.022126,0.022342,0.021976,81.121562,81.17624,82.739699,83.18355,9.026567,9.20248,9.231074,9.392277,7.431717,7.461286,7.604063,7.712951,8.028853,8.249976,8.446667,8.387005
CH_benign_high_baseline_017,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.296713,1.332365,1.344911,1.351319,0.014846,0.014568,0.014412,0.014927,88.091755,89.730076,90.66166,90.910745,9.14815,9.250804,9.279551,9.358638,8.614604,8.569802,8.540961,8.81492,7.685969,7.632274,7.835617,7.923507
CH_benign_high_baseline_018,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.271866,1.27938,1.238348,1.271926,0.020277,0.019413,0.019601,0.020604,90.288106,90.92891,91.820382,92.476018,8.535412,8.407891,8.639068,8.670858,8.146664,8.023313,8.207415,8.149618,8.251723,8.35752,8.443199,8.553798
CH_benign_high_baseline_019,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.596981,1.615684,1.601055,1.648871,0.018601,0.019139,0.01901,0.019061,87.341565,87.894911,89.11636,89.649924,8.249425,8.119075,8.400283,8.33142,8.167712,8.119273,8.279463,8.245592,8.431705,8.435414,8.375491,8.645744
CH_benign_high_baseline_020,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.423736,1.396286,1.419932,1.433151,0.018474,0.018837,0.018675,0.019369,88.33285,88.841284,90.415049,90.229201,10.693513,10.599331,10.772456,10.995901,7.958155,7.934738,8.241407,8.33833,6.686446,6.773918,6.864229,6.809377
CH_benign_high_baseline_021,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.447999,1.459723,1.490345,1.502811,0.018256,0.018901,0.019255,0.018935,87.061027,88.05328,89.114756,90.28851,9.047562,9.073496,9.142168,9.272614,8.648579,8.714711,8.819174,8.87962,8.061337,8.205045,8.231004,8.368851
CH_benign_high_baseline_022,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.516265,1.536597,1.513016,1.529976,0.020384,0.019889,0.019535,0.020598,97.657177,97.991202,99.224408,99.750165,9.367903,9.438257,9.650324,9.609915,6.879399,6.80909,6.881998,6.944153,6.452373,6.427956,6.388518,6.559222
CH_benign_high_baseline_023,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.345638,1.395207,1.409242,1.376637,0.011806,0.012132,0.012074,0.012467,86.743909,86.478029,87.741862,88.680761,10.073557,10.20162,10.315314,10.348595,7.012691,7.143911,7.216363,7.187702,7.203855,7.261685,7.358282,7.410327
CH_benign_high_baseline_024,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.654618,1.634112,1.667944,1.65679,0.016566,0.01605,0.016425,0.016613,95.316111,96.686836,96.595036,97.941929,9.884642,9.983402,10.064552,9.990159,7.528822,7.635989,7.785361,7.859188,8.029875,7.990349,8.124247,8.320018
CH_benign_high_baseline_025,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.615902,1.62104,1.653488,1.68036,0.016238,0.015846,0.016074,0.015109,89.815371,90.922031,91.129421,92.417355,8.792002,8.94988,9.120655,8.998276,7.462449,7.576288,7.524619,7.72633,8.13455,8.155051,8.197977,8.32286
CH_benign_high_baseline_026,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.614433,1.635624,1.643915,1.64095,0.019335,0.019867,0.020135,0.020313,93.208923,93.976712,95.306637,95.808043,9.835163,9.6213,9.942368,9.815103,7.314516,7.301443,7.3788,7.50313,6.227927,6.398037,6.315094,6.268328
CH_benign_high_baseline_027,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.459997,1.491946,1.455514,1.502187,0.021652,0.021359,0.021801,0.022715,89.08292,89.980602,90.731349,92.632253,9.141854,9.192149,9.015604,9.288429,8.450573,8.389721,8.458402,8.71976,6.970239,6.981415,7.198364,7.348044
CH_benign_high_baseline_028,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.521635,1.511175,1.534082,1.555764,0.020275,0.020581,0.020489,0.022008,92.826414,92.219576,93.091676,93.179956,8.709493,8.564537,8.806235,8.867026,8.988973,8.951403,9.074757,9.125836,6.876227,6.92576,6.997478,7.047505
CH_benign_high_baseline_029,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.346186,1.355072,1.408096,1.343976,0.019104,0.019209,0.019415,0.019671,89.827245,88.257659,90.514475,90.669002,9.915989,9.881271,9.708352,10.156196,9.310596,9.259541,9.45142,9.535645,7.879303,7.778162,8.116723,8.137185
CH_benign_high_baseline_030,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.528191,1.549368,1.559627,1.571484,0.018385,0.017811,0.018819,0.018894,92.551079,92.620071,95.064686,95.31296,8.389627,8.476737,8.359567,8.463621,7.983765,8.117248,8.149849,8.188295,7.547169,7.563436,7.715552,7.669734
CH_benign_high_baseline_031,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.589365,1.587951,1.648318,1.648375,0.019378,0.019244,0.018361,0.020074,89.920738,90.21753,91.094593,93.398681,8.335065,8.397688,8.508256,8.59262,7.541703,7.452078,7.782332,7.669549,6.764916,6.813837,7.043127,6.993985
CH_benign_high_baseline_032,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.358723,1.352669,1.34937,1.372971,0.011322,0.011105,0.012151,0.010693,85.366766,86.159147,86.408723,87.70192,10.042012,9.942235,10.340419,10.404971,6.290973,6.276609,6.365721,6.394318,8.468289,8.415663,8.542472,8.646771
CH_benign_high_baseline_033,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.527942,1.48987,1.498922,1.513575,0.019328,0.019103,0.019355,0.019162,88.321919,88.921159,89.67513,90.388927,8.606361,8.441214,8.471649,8.760823,8.605611,8.604773,8.700866,8.753649,7.638924,7.677224,7.682763,7.737127
CH_benign_high_baseline_034,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.559847,1.543699,1.55273,1.597166,0.014183,0.01464,0.014741,0.014473,93.668274,94.021948,95.7219,96.748288,9.649554,9.620776,9.768732,9.845653,8.923519,8.735645,8.978603,8.93396,8.568431,8.560219,8.617528,8.622138
CH_benign_high_baseline_035,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.767153,1.783582,1.812288,1.789032,0.021554,0.021535,0.022011,0.021841,95.439817,96.259506,96.983959,98.068923,9.669156,9.492049,9.737649,9.837284,7.527867,7.54649,7.638139,7.556418,7.05781,7.199875,7.363791,7.247507
